protein_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
Q8TBX8,-4.7908616,-10.149685,4.662048,7.010004,-0.44111475,-7.7501497,11.018383,1.8228278,-4.0291324,0.889837,5.5423517,1.4143076,1.384361,-0.88915265,-0.84888136,-1.1446849,-2.3355672,3.6366606,3.5029325,3.7092302,5.833625,9.018507,8.850387,-4.8368664,2.4549155,-1.6591872,-3.8075597,4.0501804,-0.45888436,-4.7711873,-6.4169307,-4.4765525
P17612,-5.136971,-8.135415,6.0108457,6.4215546,-1.6860433,-6.4672136,13.185769,1.8349923,-2.1755607,2.193841,5.3272605,-0.17105709,1.996018,-0.730875,-0.89852315,-2.190999,-1.1705443,2.0632784,4.7567573,2.52334,3.5803359,9.129287,10.413435,-5.798855,1.8065767,-1.6837467,-2.9696255,4.0335517,0.65132374,-5.8488383,-5.59233,-2.8529842
P22694,-5.697088,-8.03743,6.004603,6.199675,-1.2365476,-7.018082,11.258403,3.2709265,-1.5881253,1.7062786,6.325261,-0.96336186,1.3611877,-0.41197526,-1.2605355,-1.3212752,-2.571083,2.2594516,2.6956215,1.1107502,2.9380767,8.745668,12.110413,-5.7022753,4.2437034,0.14805827,-4.153417,3.700916,-0.22508514,-6.0433125,-5.4899573,-3.6621711
Q99640,-4.9666467,-7.921143,4.5949483,6.0856433,0.5020645,-7.717931,12.279012,2.3880847,-2.7518027,1.2168846,5.2952533,-1.0479212,2.5734727,-0.41040733,-1.8715065,-2.023788,-1.4953214,3.9203742,3.9660723,2.5009525,1.8770875,8.01567,11.949156,-5.996811,2.7515209,-2.2647302,-3.5597315,5.418611,0.47945714,-5.4123316,-5.390156,-3.5472696
Q16512,-3.7048326,-9.706634,4.9392586,6.1677117,-0.5343138,-7.602024,12.485311,0.119211115,-3.6193757,2.4410758,4.340714,-0.32551295,1.5491496,-1.1409568,-2.2968338,-1.6201413,0.20377223,4.651501,3.79177,4.1078296,3.14384,8.194957,11.011526,-5.2878594,3.6837685,-2.5821502,-0.99652946,4.0473022,2.0315893,-4.5922637,-5.994036,-3.764482
Q16513,-5.3983393,-8.7912245,6.0284595,6.371998,-1.4175403,-6.7926826,12.457408,1.0901079,-2.5053113,1.4399507,5.2315493,-0.38334,3.148613,-1.6332444,-0.7264456,-2.484276,-1.5748692,3.3577735,4.1522236,4.1322427,2.9757683,8.640621,10.264763,-6.6755347,0.81131124,-1.257458,-2.7013748,3.942931,-0.2840317,-5.6225457,-5.868454,-3.3549945
P9WI81,-2.9651184,-9.88743,4.856312,6.4903173,0.1210291,-7.4420705,11.579847,1.6587701,-5.04796,0.87479085,3.437717,-2.0281932,2.016297,-0.12022852,-2.1628385,0.1635566,-0.38568214,3.9599476,2.5872586,3.564784,2.3742297,8.743038,11.293842,-6.351178,3.5409138,-1.3252025,-2.4905903,5.184763,-1.1069583,-4.9090123,-5.1535907,-4.984812
P53350,-6.099591,-8.886669,6.554053,6.452855,-0.3542883,-8.49015,12.033154,0.79010516,-2.375975,0.1558891,6.027252,0.3558565,2.8130112,-3.2840004,-0.41084582,-1.9117198,-1.6905189,2.6229367,5.7781935,3.9365113,2.2004097,8.205433,9.822894,-6.1092,1.436126,-1.0723841,-1.9896526,5.2987366,0.773932,-3.8486655,-4.739673,-2.5278585
Q9NYY3,-4.3139286,-10.425974,4.655186,5.356339,-0.50408053,-8.0668335,11.248275,1.6299002,-4.2022486,2.2913132,5.2198734,-1.0014607,1.2466226,-0.51067525,-1.237724,-2.0267162,-0.52141374,4.362487,3.0295618,2.2806637,3.7371526,8.215405,10.024967,-4.553745,2.5992973,-2.1902466,-2.6793573,4.314958,-0.087672666,-6.258831,-7.785979,-5.054404
Q9H4B4,-4.878289,-7.1133175,7.0223055,6.010389,-1.5521085,-7.18631,11.889481,2.9178503,-1.7340823,1.2306557,8.70873,0.04881163,2.023696,-1.8238589,-1.7181225,-2.6052535,-1.5917622,3.4065347,4.4047217,2.1229446,3.0172415,8.045873,11.517492,-4.8074675,2.5035295,0.1351085,-2.3529499,5.296377,1.2539725,-4.6952972,-5.7303963,-2.2190733
O00444,-5.041178,-10.095869,3.847214,6.4325714,0.806377,-7.224376,13.05724,0.4335145,-3.824047,1.6942638,4.6794815,-1.9840566,2.6077137,-1.0991756,-1.119804,-1.725436,0.31214482,2.3601625,5.874605,2.0180502,1.8205425,8.596825,10.334398,-4.81695,1.473686,-2.7548428,-2.3049467,5.940112,0.26358214,-4.897929,-5.326919,-3.6796877
Q05655,-5.556011,-9.80362,4.731434,7.826731,-1.5394374,-7.982999,12.800865,0.9530404,-2.7364686,-0.56587994,3.2044535,0.21955684,0.95247686,-1.1226149,0.9617091,-4.978053,0.001511313,3.0711615,6.6717753,3.8186045,3.311726,6.5080075,9.154338,-3.4166055,1.8205707,-3.9682658,0.14367111,2.8695283,2.3844836,-6.626399,-6.4029727,-2.6415446
Q02156,-6.5028734,-9.1692705,5.5463266,6.1129885,0.06866443,-8.047124,11.939437,-0.23764935,-3.554919,1.2146485,3.4840152,1.5938648,1.8780501,-1.698272,0.8356596,-2.001968,-1.9613006,3.039746,7.256966,1.7698365,2.4766219,7.6545362,10.144459,-4.0583687,3.1279268,-2.3408961,-3.8940935,5.156907,1.6749824,-5.8259196,-4.690128,-4.694476
P24723,-5.0498223,-10.583159,5.6223,5.4658937,-0.8782731,-5.0528064,11.147723,0.56297797,-2.6043239,3.30778,4.0594172,-2.0363967,2.2457154,-1.1254879,0.94589865,-0.9149535,-0.4889063,3.484715,4.002889,2.1205633,2.7177484,7.349292,11.333797,-4.813114,1.4682702,-0.66388476,-3.8245857,4.2539682,-1.3926159,-8.00007,-7.3925343,-5.5285554
P41743,-6.3148327,-10.566804,4.941637,5.678459,-1.1009642,-6.820361,12.364255,-0.57991695,-4.137492,-0.31749362,4.7838416,-1.5157342,3.1688397,-2.0972145,0.60704553,-4.368331,-1.2953173,3.7456348,6.3286953,4.415962,0.5544323,7.5611176,9.136857,-5.3168144,0.46976212,-0.8509318,-0.20995195,2.9447174,0.26243165,-6.0089374,-5.6795044,-4.2053404
Q04759,-5.8844156,-10.323774,5.8644614,7.645892,-1.8816038,-6.7659125,11.622887,1.1766671,-3.571288,-0.6597546,4.3337345,-0.3758168,2.937774,-2.8101432,-0.5386992,-3.4776433,-1.887567,3.2804465,5.3969603,2.9820976,2.416948,9.66021,9.277249,-4.6177583,1.2383741,-1.023278,-2.2081335,4.4110966,-0.21418981,-4.7209,-5.003823,-3.9104676
Q15139,-5.8742547,-9.457217,6.2325654,6.2446046,-1.7430907,-6.3269663,12.2797,0.076304466,-2.3553538,0.1491974,3.4611132,0.5921646,1.7358418,-1.3311805,0.52722037,-3.9253035,-3.2571023,3.9472215,6.766585,3.4937208,2.485374,7.2947035,10.359094,-4.9646835,2.5761955,-1.3794107,-1.0518757,2.0914147,1.8649585,-6.7755933,-6.5836325,-3.6776507
Q9BZL6,-6.3751764,-11.81414,3.4136565,6.38145,0.83039474,-7.832806,11.723467,-0.23496886,-4.5941825,0.29827794,4.9872684,0.05248225,2.0716503,-2.32235,0.12613238,-0.71651405,-0.49884024,3.4069118,5.826213,3.785961,1.9355787,6.928658,10.176745,-5.2379074,2.7222784,-1.1101964,-1.980551,4.87177,0.4056934,-4.648718,-4.9005637,-4.050207
O94806,-6.7568226,-8.450958,5.855139,7.724713,-0.426877,-6.3074827,12.229054,-0.35987487,-0.9489444,0.09815207,3.8681395,-0.8061359,5.6211743,-3.3334444,-1.2005347,-3.3762817,-1.8344945,3.3886733,6.9683423,3.6361802,1.3908006,9.060605,10.03188,-6.4785824,0.5096449,-1.26655,-1.3264493,4.684283,0.5524898,-2.7691898,-3.229435,-2.38346
Q13976,-6.032268,-10.901549,5.653708,6.7625027,-0.14178327,-7.2973256,11.087234,0.26781234,-3.3902822,-0.18170105,5.7271953,-0.59396255,2.1098914,-3.010074,-0.2857353,-1.0270565,-2.247758,3.795776,4.744884,3.4630961,2.7335277,8.671462,9.514878,-4.822107,2.2299304,-1.0987185,-2.0879512,5.0791636,-0.8988585,-3.8847554,-6.158517,-4.4659433
Q13237,-6.655143,-10.535791,4.679873,4.557107,-1.4871929,-6.5456214,12.3714285,2.4904206,-4.1466117,1.1007031,6.651333,0.56023616,0.9202143,-2.1444921,0.7794754,-2.175496,-0.84922487,3.5351248,5.313878,4.0091596,2.19325,8.4421015,9.051998,-5.038986,2.1060998,-0.52638084,-2.5650787,3.4424841,1.2288733,-6.2730074,-5.3347187,-4.2083764
P19525,-6.1806717,-8.56269,5.7257223,6.630158,-3.230581,-7.2597117,12.89515,2.2043822,-2.260848,1.2586564,5.9070554,-0.4333114,0.41925225,-0.76438606,-0.6162615,-3.5157056,-0.18876095,2.8568873,3.3811631,2.0210383,3.1135535,8.135026,10.415025,-4.6253843,3.451686,-2.2710438,-1.1682763,2.790604,1.0782388,-6.364609,-6.4263945,-2.8636193
P51817,-3.6293778,-9.604933,5.7263074,6.843706,-1.5043106,-6.0694804,11.396921,3.3135998,-1.8300254,1.9405754,4.6507955,-1.6284994,0.32317877,0.36271274,-0.24010411,-2.2886918,-1.2149172,3.1640797,2.9545782,3.546527,4.367489,8.02505,11.771136,-4.337455,3.8998013,-0.6398191,-2.3146427,1.8811454,0.8366574,-7.805569,-7.0029726,-4.33491
Q13523,-5.5738106,-8.5795,7.79698,6.8499913,-3.0153017,-6.253277,12.296869,1.4599525,-3.322235,-1.5632257,5.6615458,0.5062574,1.6490968,-2.9482536,0.4530779,-3.184737,-2.3885581,3.332589,5.8628054,4.306943,1.6661862,8.472041,9.753665,-4.8255653,1.9052452,-0.055455852,-1.0616312,3.9965856,0.7499736,-5.210321,-4.7452044,-3.1872237
Q14289,-3.7041774,-8.915433,7.1915846,5.825492,-1.7831429,-7.6343765,11.061133,1.0490382,-3.924542,0.30426496,5.2859507,-1.0371574,2.7259345,-1.8684553,-1.220928,-2.5628307,-1.2950515,5.2374034,2.9508622,4.876746,1.6361052,7.3186674,11.495272,-6.279111,2.2060006,0.26672977,-1.2278895,4.0764403,-0.1310432,-5.827573,-6.1246758,-4.284625
P04049,-5.2531147,-9.17132,5.236064,5.060108,-0.81522804,-8.314401,12.191218,0.9866877,-4.3440228,1.4240934,6.0953283,-0.072868586,2.846374,-2.258055,-1.5443941,-2.859196,0.013638947,3.8869226,5.3202653,1.7548324,1.3560965,7.612083,10.347488,-5.289126,1.1017461,-1.5614907,-2.3126242,6.3175316,0.9308621,-5.101386,-5.8076277,-3.1208062
P07949,-5.600144,-10.5250635,4.7256594,6.5337214,0.52073306,-6.5994506,11.939667,-0.31502426,-2.5664775,2.6490362,5.2326603,-1.963559,0.5840604,-1.0293747,1.0847887,-0.7406893,-0.014514368,2.6525877,4.3641343,3.4520087,2.585062,7.374649,11.530575,-3.3136594,4.1918635,-1.6762745,-2.4694521,3.6152637,0.67409015,-6.4855156,-5.8078237,-5.4465275
Q9BRS2,-3.7330673,-9.399332,5.625652,7.4295745,-0.38899836,-6.3476915,11.179745,0.4370767,-3.9475965,0.13228625,4.847703,-1.5466343,4.594367,-0.7756343,-2.1092615,-1.9311649,-2.566513,3.8044527,4.192034,3.4291344,3.0384352,8.804271,10.878554,-6.474095,0.99890006,0.6590224,-2.4230301,4.6638217,-1.9780992,-4.4169335,-5.381167,-4.154407
Q9BVS4,-4.4423046,-10.031146,5.9477873,5.8800282,-1.3143946,-8.586924,11.480449,1.0018095,-5.9712696,-1.09713,4.571246,-1.0891869,2.507986,-2.156941,-0.7654489,-2.9217267,-0.19473729,5.029833,4.4165707,4.1659055,1.1017193,8.150286,9.11863,-5.1788025,1.6130614,-1.397699,-0.62859696,5.306079,-0.41784984,-4.827826,-5.391891,-4.9063306
O14730,-3.41123,-9.811444,6.5733438,7.6776104,-1.5202469,-8.8027525,10.96843,1.0950657,-3.6152277,0.45985097,5.089678,-0.49491784,1.3449162,-2.4008713,-1.1332711,-3.3089106,0.22859788,3.8772867,3.751196,3.3362398,3.4482386,7.675109,10.550123,-3.1511755,2.4358537,-1.9183996,-1.1408508,5.122777,1.1596444,-5.239668,-6.614874,-3.6193018
Q13546,-7.171614,-10.428497,4.7036405,5.3379745,-1.3758208,-7.170032,11.23091,1.0340242,-3.4722497,0.677172,6.679895,-0.44781488,1.5427927,-1.437502,0.42146602,-4.515581,-2.2925763,3.902528,5.5434566,1.4053829,2.2625763,7.810533,9.533414,-3.1854482,2.5445602,-0.59970623,-1.9882262,2.8411105,0.7630463,-6.5987177,-6.923628,-4.848803
O43353,-3.9411178,-9.589547,6.41967,7.149522,-0.6413965,-6.30707,11.910809,1.9833912,-2.576744,1.2340372,5.1170144,-2.2061288,2.6936016,-2.452303,-1.020988,-1.1090294,-0.011625046,3.0631497,4.010286,4.3993797,2.1409085,9.2791605,11.347341,-5.440182,1.9352876,-0.44023246,-2.246448,5.2747006,-0.018892076,-4.7546887,-4.5628114,-3.7887638
Q2TB16,-6.2112126,-10.120965,5.014969,5.4400415,-1.9490076,-6.582572,12.211605,0.9779596,-2.6995804,0.73650765,6.001147,-1.2587438,2.5071301,-2.2772555,-0.6727577,-5.58202,-1.0649487,3.8226638,6.2480283,2.0672326,1.0724077,7.7086043,9.957122,-4.1257224,0.999294,-0.94769263,-0.23914093,3.1148221,1.8509452,-6.186613,-6.78377,-2.8899102
Q6XUX3,-6.5479813,-10.099498,5.449009,7.7687926,-0.07768554,-5.609264,11.967332,-0.77697414,-0.92864716,2.2809787,3.1293604,-0.17614602,3.321484,-2.2315423,0.41325396,-2.0640965,-2.231848,1.6798499,7.1839743,2.1073973,3.525052,9.108144,10.3551445,-4.439104,1.8280737,-1.4213144,-3.5190141,3.8011825,0.83914155,-5.1674757,-4.7612734,-3.8003178
Q13464,-6.332503,-9.836951,2.8789556,4.3257556,0.41553986,-7.5166645,13.428603,0.55732316,-2.3131025,3.103587,6.2056446,-0.51064974,0.84117174,-1.5163034,-0.4818039,-4.042519,0.65040326,3.1048622,6.7084966,2.4780474,1.5647373,7.0279374,9.842382,-3.5724053,2.2129223,-3.7055793,-0.87243855,3.5290155,4.1892614,-5.952777,-6.4873405,-2.5602562
Q14DU5,-6.1298504,-9.361016,5.786672,8.117722,-2.0417895,-8.15206,11.259217,-0.3277951,-3.0412176,-0.2491749,3.6375873,0.22274297,3.1942914,-1.8064642,-1.5480691,-3.4872437,-1.960553,4.184132,4.0400095,1.9190762,2.8956056,7.8993154,10.6450615,-5.3777094,2.7625945,-1.8374343,-1.693569,4.0471044,-0.36115098,-4.6182733,-5.870815,-3.5275948
P08922,-6.1272535,-8.613244,6.1041555,7.580724,-0.69497347,-7.4793296,11.614583,1.1487734,-2.068217,0.24441816,5.147935,0.06398619,4.3923345,-2.3063617,-0.66958565,-3.3082418,-1.6373051,3.7234385,6.0732045,3.4633343,2.6484675,8.284215,10.822814,-5.634967,1.7035933,-0.26761883,-2.3653152,4.608552,0.6995771,-4.396585,-3.862277,-3.2856808
O75676,-4.423039,-8.585286,6.5237975,7.225025,-0.26336312,-6.930215,11.622669,2.1188521,-2.61103,-0.05999023,3.4056509,-0.81755143,3.3723035,-1.6578566,-0.47161266,-3.348246,-3.2462327,2.8106875,5.613304,4.5401254,2.5150862,10.276684,9.939631,-5.442292,1.2495555,-0.9201001,-3.5494854,3.8854084,0.5577313,-5.33634,-4.0484204,-4.39677
O75582,-5.686055,-9.939054,4.6226006,6.6171627,0.04514202,-8.002419,11.917372,0.26429024,-2.9804215,1.4729272,4.8444395,0.5337941,1.8847735,-1.7751578,-1.0427133,-1.915848,-0.53551865,3.9536638,5.724982,2.8573585,2.5253234,7.132682,11.583857,-4.6245666,4.2896357,-1.4533366,-1.6965111,4.3380733,2.5114257,-4.7251453,-4.8217587,-3.4658084
Q15418,-5.928582,-10.638207,5.555266,6.0416527,0.052368388,-6.0631976,11.027535,-0.89170676,-3.3403597,1.4438078,5.224369,-0.54340714,3.5246787,-2.8545742,-0.85178435,-1.8899908,-3.2148175,3.93967,5.4980087,3.5722837,2.683079,10.4031725,9.075151,-4.7672806,1.8759769,-0.12894529,-2.8993416,3.922095,-0.14641447,-3.5657,-5.0064735,-5.508293
P51812,-4.669929,-9.982063,5.072488,7.191323,-0.5946934,-8.009995,12.608953,-0.79399836,-4.363247,0.71452165,2.827676,-1.1335832,2.0218515,-0.96381223,-0.3898936,-2.36167,-0.57851946,2.6362736,4.5384445,3.591898,1.9305978,7.849906,10.536179,-5.3208475,2.1271985,-2.7536938,-1.936198,4.224399,0.024453089,-6.085093,-5.6648965,-4.2428856
Q15349,-3.8389714,-10.210094,5.9115157,6.698057,-1.3911932,-7.2286425,11.308086,1.134396,-3.9931724,0.894127,5.2099776,-1.7115803,2.187651,-1.1316776,-0.6391303,-3.3344858,-0.74148107,4.2521763,3.5928278,3.8510249,3.5399194,8.556915,9.723282,-4.17041,1.3626114,-1.2426202,-1.462215,3.791638,-0.5612172,-6.091688,-7.186279,-4.9806285
Q9UK32,-5.5250673,-10.228919,5.267855,7.111763,-1.3006319,-8.1040945,12.058096,2.3497221,-3.8302555,-1.1862179,4.9139605,-0.01671173,0.58728987,-1.6216503,-0.3298902,-2.9137704,-1.3005328,3.8777883,5.104631,3.7681239,3.0586069,8.540161,9.231665,-4.182144,3.4645305,-2.2715948,-0.6710728,3.6911526,1.2030976,-4.8865614,-5.734823,-3.7913005
P23443,-5.5193567,-9.320288,4.5326962,6.003485,0.800165,-7.514867,12.408805,0.5018515,-4.098232,-0.40092248,5.1515913,-0.18472475,1.8208994,-0.49772918,-0.09106209,-2.390971,-3.5335455,3.9915257,5.3807874,5.348788,2.4851842,8.569705,9.474988,-5.473812,2.7194777,-1.9065939,-2.1999521,3.064816,0.56102747,-5.1143565,-5.3843126,-4.9858003
Q52WX2,-6.16146,-9.195626,4.677755,5.562277,-1.494389,-5.1958246,13.096184,2.027088,-2.4636486,1.9748992,5.622166,-0.5098558,1.9745623,-2.1476612,-0.75279427,-3.5389068,-0.96692574,3.2651734,5.700142,2.5601988,1.0663402,9.197089,10.910606,-4.4690804,1.9452444,-1.4581045,-3.0454216,4.027691,2.2681866,-6.0917335,-4.824846,-3.2712908
P0C264,-4.9204764,-7.991932,5.774722,7.0625052,-2.1546583,-6.1394596,12.290379,4.4469285,-1.1653719,1.1141716,6.9768963,-0.19259241,0.3948519,-0.8431079,-1.8252945,-0.90082765,-1.310766,2.7951117,2.1971908,3.365341,4.8243785,9.571349,10.3663845,-5.7373967,3.6775808,-1.4002938,-2.300617,3.4426813,0.35257304,-4.359728,-5.72071,-2.1933758
Q96BR1,-5.236959,-8.566946,4.9164443,5.011292,-0.2760781,-7.6600676,11.964138,2.202581,-2.4437013,1.9227179,7.590086,-0.4490664,1.0265546,0.12607329,-1.0739453,-3.2437572,-2.492345,3.5961328,4.4206424,2.2052836,3.7244177,7.8697705,10.477274,-4.4452243,3.0460978,-1.2732217,-2.2757976,3.0533633,1.3791223,-6.1996336,-7.4871197,-3.7552242
P57059,-7.380898,-10.632096,4.8996954,5.7164383,-1.2018381,-5.0309205,12.491971,-1.2704203,-3.041052,1.2527568,3.3787823,-1.1944964,2.6262622,-1.6158357,1.2544215,-3.010829,-3.0415976,2.399658,6.1002955,2.9449022,1.1311575,8.913102,9.427965,-5.343491,1.2643574,-1.0976033,-2.7944486,2.1465094,-0.45508483,-6.8591633,-5.704535,-5.1281805
Q9H0K1,-5.2745123,-11.687101,2.892732,6.0728188,1.6610527,-4.8838215,12.587904,-0.4708198,-4.3486657,1.9269776,4.4932427,-2.330647,2.0588727,-0.6956956,0.6437643,0.08907686,-1.6590009,1.4551992,5.1511626,5.3169847,2.3998725,9.989452,9.055824,-5.286377,1.6672268,-0.84044164,-3.4312677,3.0017877,-0.9657241,-5.268264,-4.2862787,-5.8021502
Q9H2G2,-4.0922523,-10.321443,6.1828966,8.46897,-2.2571306,-5.3885107,10.793936,1.4422361,-3.0392275,1.205435,3.5636816,-1.3273346,3.159507,-1.4703423,-0.10940371,-1.6082735,-0.7410574,3.415679,2.286646,4.4328375,5.0725784,9.643715,9.504302,-5.221739,0.5398953,-0.7869365,-3.4433067,3.7330823,-2.7478898,-5.8713503,-6.045527,-5.100788
Q9H093,-4.31887,-10.041273,6.404779,6.7282653,-1.6115295,-6.3927803,10.054322,1.6969869,-3.6858838,0.19533253,4.636192,-2.1193109,2.335628,-0.72077525,0.10332191,-3.5542321,-2.3576262,4.4102902,3.635465,2.4802485,2.5584855,7.963079,11.219825,-3.7105324,2.4345412,0.59363776,-2.6800086,3.3141973,-1.211813,-7.490524,-6.8723836,-6.0101953
Q9NRH2,-3.551112,-9.419522,5.6919475,8.593636,0.88167286,-8.013635,12.010982,1.6778264,-3.5010767,-1.8196915,4.643312,-1.7317967,2.1003697,-1.1285579,-0.23396781,-2.146488,-1.6839947,2.2444284,5.731288,5.667673,2.6644573,8.388674,10.458592,-4.681025,2.4042537,-1.0344007,-1.0198606,4.4686093,0.42801285,-4.4284396,-4.0804095,-3.6149507
P12931,-6.924406,-9.36102,4.909745,6.9026947,0.5727174,-5.965658,11.318183,-0.18825833,-2.4792216,-0.20822687,2.1290243,-1.9703348,3.3337522,0.80178124,1.4822761,-1.7896916,-4.1594033,3.3494408,5.6638107,3.2141259,2.0230513,7.72433,10.865916,-6.1604795,3.530267,-0.5463445,-2.935692,1.8380498,-1.7934307,-6.761363,-4.7628584,-6.356369
Q9H3Y6,-5.9201994,-8.355217,5.8932686,7.3691278,-2.2422624,-4.5203137,12.224974,3.0359454,-1.2831497,2.0942645,5.4748716,-1.4044504,1.5248528,-0.3995168,0.17762166,-1.2669679,-1.2770739,2.2780979,2.8595796,2.6417732,3.7712784,9.653185,11.242347,-4.9732833,3.1679256,-0.63455784,-4.1771874,3.112393,-0.9726498,-6.5586333,-4.920054,-4.419574
Q96SB4,-5.9361224,-9.945259,5.860156,5.7791185,0.029210838,-7.808653,11.403616,1.486462,-2.3915448,1.1022224,5.0716157,-0.62011707,3.0566301,-2.557701,0.0074687246,-2.0605435,-1.557129,3.2084358,5.6322103,3.4536834,1.9683806,7.8878684,10.672108,-6.068638,1.568992,-0.39566204,-2.776522,4.6119924,0.5549307,-5.611328,-5.355378,-3.6893022
P78362,-3.9012756,-8.292214,6.740496,7.054942,-0.9793675,-7.7594028,12.206085,1.4045155,-2.2800236,1.5437211,3.4497557,-0.60246915,2.5981138,-0.96049076,-1.118282,-2.418279,-0.6278413,3.3809893,5.0190864,2.3967276,3.240978,7.7581444,11.490125,-5.468615,2.0541155,-2.312145,-2.318095,5.229728,0.7832362,-6.0098095,-6.1722927,-3.1969612
Q9UPE1,-4.8457837,-8.167511,5.628828,6.344685,0.46042144,-5.986423,12.567572,1.4043663,-0.77599776,3.1487243,5.8891215,-1.33134,2.819107,-1.1236213,-1.2619277,-1.0871793,-1.6250356,1.9720379,4.9669967,2.4312825,3.1165626,8.808062,11.829814,-5.7601185,1.8091433,-1.186358,-3.8082416,4.960894,0.6018757,-5.2462854,-5.544161,-2.8693738
O75716,-4.192792,-9.961018,6.456028,7.934299,-1.6687922,-5.8307223,11.571713,0.52657425,-3.669064,0.38204005,4.023679,-1.4150002,3.63074,-3.3784194,-1.7565339,-2.2228637,-0.7864625,3.268169,4.6002684,2.5533485,2.2773514,10.488703,9.674,-4.4380074,0.33537176,-1.3868521,-2.6635637,6.442852,-1.096286,-3.6494226,-4.969338,-3.8961818
Q9BYT3,-6.085214,-9.475353,5.1185436,5.8166604,-1.1661706,-5.8458705,11.4479885,2.4131203,-1.6793087,2.3338156,6.3166595,-1.9244447,1.6723329,-0.35847348,0.6958442,-2.3102288,-0.45705876,3.7904673,3.881535,1.6836076,2.9117315,6.6425,11.900588,-4.3219175,2.717154,-0.5500962,-2.8489435,3.5623786,-0.4313293,-7.885936,-7.2309656,-4.5343795
Q8TDR2,-5.0752087,-9.288876,5.489373,7.09017,-1.1483431,-5.758486,11.526353,1.9371105,-1.9009492,2.160437,6.210988,-1.9229779,1.1476132,-0.51557344,0.24751975,-2.1632621,-1.001977,3.7750764,2.3812087,3.7991686,4.865929,9.314816,9.769609,-3.3999403,2.4557924,-2.1931298,-2.9515648,3.0943954,-1.0164412,-6.153543,-7.1271057,-5.5363636
Q9NRP7,-5.253797,-10.409263,5.715524,7.7172346,-1.7884932,-7.123937,11.990747,-0.4246011,-4.634577,0.23380658,3.3538384,-0.82836246,1.8883909,-0.73539805,0.51843035,-0.78914624,-1.0070289,2.2728286,3.2121367,4.195617,3.1772902,8.196916,9.998959,-6.1440063,2.5179045,-0.9006676,-2.3234518,3.2756732,-2.131251,-6.1050735,-5.2731347,-4.9535503
Q9UEW8,-5.543773,-8.380888,5.9271398,5.8590636,-1.8718308,-7.012113,13.250128,1.5549146,-2.2486925,1.0192188,6.226115,0.95859027,0.9628159,-1.8949383,-1.5334364,-3.152634,-1.8935498,3.1595,5.732709,2.2717953,2.585074,8.264502,10.5016165,-4.998646,2.6398766,-2.1451375,-1.417605,4.1824293,2.6206026,-5.045052,-6.364173,-1.7569317
P43405,-5.542221,-9.726065,5.690234,5.8755217,-0.9411322,-7.0778446,12.03198,0.8653151,-4.2070193,0.50023514,5.7537017,-0.9391056,0.4450795,-0.36971712,0.8834175,-1.7443529,-2.3280144,3.317213,3.7861736,4.137536,3.2917325,8.816029,9.102898,-4.4082794,3.117094,-1.5360183,-2.2939332,2.8513489,-0.79163784,-6.2877884,-6.539572,-5.8961153
O43318,-5.3602524,-10.201587,5.145025,5.700322,0.1494799,-8.491964,10.588128,0.1891132,-3.6670344,1.1712651,4.890117,0.06161233,2.707575,-1.6370156,-1.3082874,-2.7701385,-2.715588,4.6363463,4.8113894,1.7725202,2.9610038,7.819133,10.301586,-4.8030276,2.2922206,-1.4461445,-2.9558744,4.708289,0.22527198,-5.306044,-7.2315855,-4.6792994
Q7L7X3,-6.1471486,-9.115462,7.086134,7.7342567,-2.2704976,-7.135962,11.89967,-0.4377667,-2.6215713,0.5212645,4.390427,-0.6272203,3.015943,-2.5838835,-0.21173559,-3.6057146,-1.7226286,2.4507425,5.2846804,1.7992918,3.0079675,9.669173,8.955718,-4.135813,0.983254,-1.9703023,-2.158994,4.606847,-0.6906285,-4.7187333,-5.7278123,-4.0047936
Q9UL54,-3.6514504,-9.158059,5.6927023,5.6732955,0.53472114,-7.93584,10.898389,1.5192701,-4.865777,-0.09973537,4.855156,-0.4521044,4.4802856,-2.2202523,-1.7287817,-1.6522751,-1.4200552,4.7350955,5.0863256,4.528863,0.9409935,7.644841,11.285357,-6.963542,1.0722831,0.76791734,-2.872174,6.2282624,-0.0024902467,-4.5121555,-3.9384773,-3.939889
Q9H2K8,-5.1557846,-10.894974,3.6779985,6.7763515,0.39464325,-6.298856,12.0079,0.24576756,-1.3032112,1.8039384,5.36632,-0.9366121,4.122694,-2.6770341,-2.6949399,-3.4895315,-1.3255646,3.796229,6.0856557,4.1825337,2.862421,8.570516,10.49202,-5.93434,1.094902,-0.7708676,-0.34517404,3.089978,2.3419342,-3.3584976,-5.6250715,-1.7131785
Q9UHD2,-5.312721,-10.755449,4.3432903,7.535391,-0.8473834,-6.5869236,12.514741,0.12603642,-2.8539417,1.5778099,3.6404028,-1.3119866,1.9202878,-1.7080523,-0.17489257,-3.157954,0.5477591,3.2013443,5.2747135,3.024894,2.378685,7.697126,10.954351,-3.7528133,2.1494703,-2.7582483,-1.6157424,4.0483584,1.2687066,-6.247796,-5.960619,-3.7489767
