protein_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
P49760,0.16068769,-0.6104622,0.74447083,0.53125894,0.61741275,-2.0979617,-0.6324552,1.1486079,0.730061,0.6107957,2.0445638,-1.2020401,0.30967757,-1.5813526,-0.30866003,-1.5521477,0.25516835,0.9731093,-1.2481006,0.95777303,0.888227,0.18707806,0.95670146,1.126002,-0.90320665,1.3505639,-0.972955,0.60011387,1.0033017,-1.0374538,-1.9754404,0.8925714,-1.3310884,0.31931597,-0.44704273,0.6477211,2.110101,0.63776076,3.3301332,0.17924985,-0.6312345,1.6208405,-0.2049169,-0.937894,0.7310419,0.21478333,-0.17642392,0.02537179,0.41580677,1.1141833,0.06889249,-0.080231234,1.864964,1.0559357,0.82198024,1.2513461,0.51179266,-1.0544385,-0.8195612,0.862222,1.1911932,-0.3154514,0.49865258,1.2706089,1.7207953,-0.8999977,1.4687054,0.23819232,1.4444743,0.15835695,0.2781492,0.16624925,-0.9525147,-1.1038591,-0.33721393,-1.1316905,0.62332726,2.034525,-0.04053111,3.417196,-1.3855734,-1.1927677,0.95447314,0.8932039,0.18022144,0.6477635,1.7351522,0.16114156,0.8591601,1.4233537,0.47394603,-1.7884278,-2.111698,-0.19717112,1.5054594,-1.4004196,-3.055577,-3.099419,0.43911967,0.18983512,-2.6247792,-0.3371796,-0.5206203,0.9323181,0.7607235,-0.1509738,-0.1486505,-2.5633216,0.3256344,-0.7522084,0.38681388,-0.47673592,1.1538084,0.46354038,-0.5557301,-1.0267887,-1.5024931,1.2670653,1.0566392,0.8527407,-1.0311737,-0.6715116,0.06251783,0.49905849,-0.041332286,-0.84861696,-0.14124262,-0.088018864
P49840,0.30944562,-0.5087814,0.09580446,-0.8265146,-0.27291632,-1.8971424,-0.869951,0.742437,0.4351944,0.6791597,1.6517384,-0.8387073,0.53152096,-1.2421129,0.009804187,-1.0173398,-0.6174586,0.33768547,-1.5046974,-0.4768082,1.1779866,0.44173244,1.2012912,1.326401,-0.10871737,0.99299955,-0.44152394,-0.06768742,1.9283056,-0.9561801,-3.0813527,0.2919184,-0.84475595,-0.3998828,-0.60405576,1.7401903,2.7637744,1.5116757,3.109485,-0.28781277,0.4287778,0.5494051,-0.25705323,-0.5721023,0.40893516,0.9585432,-0.5647523,-1.5483633,0.9361579,0.22128321,0.15415667,0.379206,1.6433268,0.80166095,1.1424905,1.6140983,1.3260272,-0.85957104,-0.8848584,-0.092523605,0.9789504,-0.35475677,0.5191384,1.049393,1.5897539,-0.35627103,1.88874,-0.039808635,0.47507614,-0.9463715,0.9287872,0.29061103,-1.4701416,-0.20278923,-0.82175434,-0.8132132,-0.33058515,1.355235,1.1149019,3.145557,-0.22919226,-1.1131508,0.7111793,1.6001205,0.41804546,1.3146081,1.0991274,-0.4274371,1.1288232,0.5586294,-0.13139692,-0.46670097,-0.23875651,0.40552634,1.0296768,-0.50730336,-3.069167,-2.2831018,0.057751957,-0.25210306,-1.8711919,1.1726817,0.024249826,1.2353871,0.97141016,-0.7678946,0.6100697,-2.8942542,-0.13333991,-0.7433308,0.3025415,-0.20188826,0.4506422,0.5675563,-0.1998716,-0.48199078,-1.2283008,1.9453318,1.1824943,1.4437022,-0.38616934,-0.694205,-0.54737866,0.6711156,-0.32617104,-1.4231428,-0.7983085,-0.20751512
P51451,-0.2321865,-0.3376162,0.2975398,0.71659946,-0.07881472,-1.4448495,0.21208316,0.897783,-0.0768595,0.03157969,2.2583196,-1.1505297,0.24813,-1.4196298,0.3378108,-1.2881625,0.105665736,0.60029185,-1.5686626,0.075288974,0.35973752,0.77626103,0.5245008,0.7304743,-1.1267825,1.128849,-0.913966,0.14904098,1.1754265,-0.7474569,-3.3726287,1.0695016,-1.5379837,-0.40430462,-0.3212196,1.5105381,3.3036306,1.3552864,3.1985714,-1.1545117,0.41794997,1.5068756,0.39760184,-0.44875038,0.8722162,0.20518671,-1.0996317,-1.576877,1.1860803,0.51466465,1.4714537,-0.5911537,1.6025382,0.7993348,2.114395,0.32770833,1.1206105,-1.4490207,-1.1614214,-0.042201683,0.79049605,-1.1058038,0.36473918,0.6069865,0.65750825,-0.46094564,1.4068947,0.84308666,0.5620303,-0.5303879,1.1269909,0.67833096,-1.8419544,-0.43231064,-0.34271526,-0.02649295,1.3111371,0.75421494,0.5432346,2.849649,-0.5176942,-0.65988785,1.1831703,1.1864858,0.0873258,0.36369798,2.2752078,0.35015863,1.4781084,1.0577875,0.37592164,-1.0155889,-1.5269916,-0.15700348,2.416283,-0.16833435,-3.3749807,-2.2753398,0.4120709,-0.0049327556,-1.4293535,0.40456706,0.61291385,1.1007237,1.7820057,-0.28663087,0.81475914,-1.9285576,0.13712299,-0.9712547,1.3239533,0.4562086,0.80031425,0.61742055,0.43496123,0.02019417,-0.8461483,1.6792114,0.94966066,1.4445351,0.58305854,0.27643004,0.51400584,-0.08489221,1.007592,-1.2413023,-0.1737493,0.49585974
P51617,-0.0686327,0.23650646,0.3680908,-0.010580353,-0.14401779,-1.7776332,0.061102763,1.058283,0.41665873,0.8740914,2.5493636,-0.58589125,0.7929574,-1.2521087,0.20339903,-0.742171,0.04106863,0.96306396,-1.0987751,0.5241545,0.6844405,1.0218731,0.6910237,0.4388605,-0.5748126,0.64537245,-1.0574912,-0.041892443,1.0406656,-0.394145,-2.7632897,0.89940876,-0.7159159,-0.38602012,-0.49481422,1.1528047,3.2537181,1.7975683,2.7649648,-0.9273568,0.25822842,1.0887637,0.34337375,-0.9227532,0.60483515,1.0413373,-1.0492313,-1.2280813,0.8339984,1.0301981,0.65309787,0.69471145,1.55252,0.61331457,1.9690214,0.9540088,1.2953191,-0.5721009,-0.6056715,-0.44592863,0.46291718,-1.0116804,0.09422855,0.13660978,1.5766748,-0.58564883,1.6285365,0.31962183,0.23316842,-0.55217224,0.59819317,1.0595572,-1.1325213,0.01792019,-0.7413029,-0.5020056,0.8126604,1.455981,0.14149038,3.0246177,-0.25221488,-0.5906825,0.09963099,1.4712276,0.4750381,0.93712664,2.359039,-0.29470217,1.1713805,1.3851525,-0.59567857,-0.9965794,-1.4943178,-0.33280143,1.5543642,-0.10665185,-3.1080468,-2.2173824,0.6155026,-0.35573706,-2.3144336,0.38894224,1.0422868,0.9040316,0.8334294,-0.51503897,0.803384,-1.7677051,-0.57032585,-1.0532275,0.8737564,0.59857345,0.062456317,0.42519903,-0.17987286,-0.41171503,-0.9883336,1.7969122,0.5002277,1.7151475,-0.052215282,-0.5444741,0.26884088,-0.6422429,0.41793525,-1.1434593,-0.42455652,0.54811513
P51812,-0.45321077,0.1437337,0.9097349,-0.13371766,-0.3360359,-2.1155982,0.059996694,1.0478337,0.7941107,0.51868224,2.300771,0.54648155,0.43822238,-1.2898195,-0.42693013,-0.30889273,-0.51226753,1.0960898,-0.9252774,0.036495514,1.1950676,0.95133764,1.6448073,-0.11288512,-0.4403103,1.2088965,-0.38757104,1.013839,1.3097712,-0.8079456,-2.8049002,0.05609587,-0.7839781,-0.08474134,-0.92370343,1.4775997,2.8875546,1.0185789,3.3260646,-1.0953587,0.010798404,1.5690526,-0.4483474,-1.6755573,0.8930388,1.4727966,-0.23655345,-1.341411,0.085587,0.017399205,0.79815483,0.26886407,0.6471218,1.3752146,2.2374809,0.32977295,1.2431372,-1.0835369,-0.7232389,-0.8403478,0.5705834,-0.96466166,0.33293927,0.47911292,1.1061745,0.041725703,1.6550108,1.2869012,0.14741261,-0.29091775,0.66493905,0.76617575,-1.000771,-0.091461144,-0.76201165,0.11310256,0.69815046,1.2752552,0.53196806,2.230846,-0.306091,-0.27260673,0.54940706,1.4718705,0.44067279,0.43424326,2.135141,-1.250704,1.0486534,0.8734196,-0.3945765,-0.8384736,-0.72402394,-0.49566418,1.6471622,-0.6091373,-2.6531312,-2.6572807,1.437046,-0.20934224,-2.6904302,1.298726,1.3684989,0.71599936,0.6170673,-0.47198552,0.3373743,-1.839824,-0.32167023,-1.1074166,0.2698556,0.23864901,-0.91482896,0.74818414,0.7388371,0.13355407,-0.042424932,1.8247492,0.88660556,0.8781372,-0.45191675,-0.06500001,0.61834925,-0.5130948,-0.07843422,-2.0270107,-0.5512388,-0.4180538
P51817,1.105581,-0.4107579,1.1000509,-0.34399033,0.40277052,-1.0566094,-0.60445595,0.99368364,1.2749217,0.2394417,2.185658,-1.605022,0.7746746,-0.6245656,-0.14385128,-0.9334368,-1.3040063,0.21317014,-2.0011158,0.2521263,1.3628203,0.63477355,0.340512,-0.36898476,-1.8819913,0.6738747,-1.6527717,-0.15024416,0.920383,0.6147941,-2.650467,1.3057326,-0.95782787,0.43517533,0.04652259,0.7935887,3.2712338,2.0798728,2.707722,-0.26252174,0.36300468,0.75011885,0.99762625,-0.6423936,-0.18361346,0.18782076,0.21061938,-1.9663508,0.5424734,-0.2076277,1.3182431,-0.27323756,0.4692541,0.41282034,2.4230452,0.83913195,2.495359,-0.9388876,-1.426657,-1.0531145,0.6384624,-2.051569,0.18760301,-0.097912624,1.6325332,-0.48979226,1.7322209,0.32865983,-0.096027635,-0.5527924,0.5908669,1.4390047,-1.7742478,0.5490007,-0.2503322,-1.0389085,1.5979745,0.70712453,0.3527468,2.231431,0.069504544,-0.73882353,0.40362522,0.32261914,0.2296913,1.3237243,2.003422,0.4140709,0.8661777,2.0101306,-0.23709574,-0.19068407,-1.9365602,-0.6145034,1.8143106,-0.41335282,-3.5290062,-2.629811,-0.44185963,-0.14857098,-1.2511778,0.5075002,0.92531425,0.18466127,0.46813232,-0.44461676,0.019915815,-2.008641,-0.028456109,-0.3207394,0.3766215,0.72082716,0.60261184,0.39905515,0.3837725,0.90113986,-2.023786,2.244225,0.8786495,1.3142078,0.54863894,-0.40444693,0.26430303,0.2833755,1.0277779,-0.2515315,-0.60462254,1.4958768
P51955,0.23067178,-0.20540059,-0.4314436,-0.7687402,0.30346155,-1.1148484,-0.6584242,1.020581,0.6307755,1.5704542,1.3034942,-0.41743842,-0.43443117,0.12975194,0.035148036,-0.6242884,-0.6343792,1.444343,-1.8155788,1.1693366,1.4633222,-0.21576762,0.78151876,1.1853551,-1.1003569,0.008823122,-1.6040455,-0.43884742,0.8573266,-0.45628875,-2.6817374,0.19106063,-0.09238265,-0.45598465,-0.21276635,1.322759,1.9452596,0.83623755,2.7975926,0.26638013,-0.78096163,1.5767647,-0.42252424,-1.4951725,-0.16802306,0.91812783,-0.6306186,-0.46395433,0.47129634,0.9224838,0.15469517,0.7420881,2.1710594,-0.17249465,1.4562186,2.578618,0.84585476,-0.3698783,-0.013272921,0.5799051,0.29090518,0.2877149,-0.53490263,1.5841745,1.6324613,-0.23404041,2.056553,0.23579523,0.13722686,-0.23389992,0.27046394,1.2648045,-0.18368311,-0.7746603,-0.6320643,-1.1092924,0.062799774,2.3248124,0.1373213,3.2133331,0.51835537,-1.3104714,0.2520143,1.2723309,0.43841672,0.010420197,2.2093768,-0.51542056,1.0160718,0.76698726,0.47015747,-1.487718,-1.7276386,-0.78543097,1.6576362,-0.9749696,-3.3306081,-2.7976685,0.22683775,-0.91850865,-1.9252515,0.50871396,-0.0056530247,0.629807,0.354159,0.24963662,0.5227408,-1.8410666,-0.1340518,-1.0885848,0.09331272,0.11377899,0.081309386,0.37570426,-0.7524786,-0.9794019,-1.482488,1.8789485,1.3950249,2.3224614,-0.5520373,-0.52279574,-0.19168961,0.47544053,-0.024975121,-0.016309192,-0.26047513,-0.31320423
P51957,0.41254866,-0.4099696,0.9803125,-0.43364817,0.7065517,-1.5596408,-0.49753112,1.2667698,1.0988452,0.48823434,2.5655093,-1.1391706,0.8670571,-0.9624909,-0.33829907,-1.1400305,-0.82210475,0.31518736,-1.92602,0.19927885,1.3885297,0.34992078,0.58297086,-0.03745379,-1.4431785,0.73127127,-1.2860961,0.45612612,0.8702473,0.1751524,-2.4729872,0.8018203,-1.0950443,0.506442,-0.1854564,0.91484964,2.6427908,1.4930145,3.0346122,-0.3211054,0.17089222,0.9832947,0.28070349,-0.88694483,-0.029016167,0.28976092,0.46910357,-1.2452303,0.7875966,0.07799561,0.8478403,0.029537257,0.7356779,0.42288214,2.2962995,0.80670327,2.2334883,-0.88231254,-1.1327084,-0.3493126,0.77870804,-1.4720246,0.1539874,-0.033131145,2.0477238,-0.5166244,1.8862864,0.643147,0.31959045,-0.26997966,0.6019667,0.95530224,-1.4458591,-0.21364658,-0.27321795,-1.3952906,1.6887823,0.841557,0.52100456,2.692562,-0.16304229,-1.0519674,0.2909716,1.1649667,0.3044877,1.4081537,1.9446932,-0.032574557,0.79315996,1.507423,0.21200043,-0.6281181,-1.6102847,-0.38769457,1.5704278,-0.9372289,-3.7016387,-3.1915016,-0.33594078,-0.11157282,-2.1100876,0.32302856,0.6416872,0.6359702,0.6111607,-0.60039955,-0.2628571,-2.6348777,0.2569492,-0.5021994,0.24265525,0.18276086,0.5403166,0.43860465,-0.012198068,0.53251976,-1.8978152,2.1931355,0.80529803,0.8146386,-0.40151116,-0.3561706,0.5948968,0.26936942,0.27272895,-0.21864529,-0.4830553,0.9174702
P52333,0.7498463,-0.25394192,1.1568843,-0.18063049,-0.47176602,-1.5418581,-0.45201254,0.24016976,0.14500144,-0.001143964,1.9535911,-1.2880452,-0.09760162,-0.5876269,0.41915426,-1.5032835,-0.83474976,0.4366387,-1.8196893,-0.6512863,0.7997918,1.0208329,1.5914195,1.7966824,-0.4587403,2.0926313,-0.277058,0.5220868,1.0864642,-0.9979726,-3.3416555,0.6953531,-0.56237155,-0.5087551,-0.89522254,0.27105165,3.0761902,1.9077117,3.0012734,-0.6556281,-0.38873434,1.2366745,-0.5606826,-0.58191967,0.80518556,0.5891924,-0.57743084,-1.1168364,0.8541576,0.89157367,0.115777686,0.34207395,1.3944403,1.0741359,0.8787806,1.6555312,1.3424942,-1.2854761,-1.1707298,0.45207226,1.0098039,-0.51723737,0.4545949,1.1903896,1.3602535,-0.44207498,1.4077306,-0.52422816,0.70473874,-0.7061936,0.931036,0.9092804,-1.184872,-0.61393535,-0.62883544,0.27420056,0.5167437,2.3438256,-0.06944211,2.540846,-0.51236856,-0.33626807,1.0936171,0.45504555,-0.6997049,0.6672074,1.2656826,-0.59908885,0.36558107,1.4214174,-1.0003256,-0.6882995,-1.2790711,-0.42229104,1.4171392,-0.5465209,-3.3683317,-2.3106198,0.4059843,-0.09199037,-2.0269163,0.28888363,0.45366862,1.609668,0.93827736,-0.500027,0.57072574,-2.2484944,-0.14700918,-0.6913207,0.75021917,-0.2519694,0.45441607,0.7880295,-0.31268635,-0.07654677,-1.8140192,1.4620773,1.2078471,1.8927635,0.32448176,-0.8549186,-0.0055240276,0.66034514,0.42148075,-1.7089741,-1.604469,-0.039664373
P53778,0.51714945,-0.45838067,0.48733732,0.07764762,0.1646522,-1.3103163,-0.4731965,1.0472609,0.41800293,0.5414625,1.9224792,-1.460941,0.18130203,-0.62719274,-0.5967818,-0.95308757,-0.5466887,0.0383002,-2.49542,-0.46164557,1.7352576,0.8010819,1.3175883,0.49188244,-0.8882237,0.42844722,-1.3261334,0.2039529,0.41455713,-0.69598216,-3.120843,0.4213162,-0.5494714,0.0075308383,-0.2791534,1.174435,3.186781,1.0674628,2.9918318,0.041063357,-0.064104535,0.39921746,-0.09831271,-0.95855254,-0.49873444,0.7978022,0.07458005,-0.974226,0.51011425,0.22818911,0.046081208,0.3641061,1.0281544,0.5423751,2.2725139,0.81421494,2.1263027,-1.2877173,-1.2440456,0.24312545,0.8468923,-1.1002167,0.45027837,0.47029215,1.6010268,-0.32991162,2.0961845,0.7861881,-0.44558206,-0.65391004,1.0508415,1.3433748,-1.4354486,-0.36915806,-0.26093435,-1.2150351,0.8884911,0.6577922,0.36554188,2.0805488,0.36713514,-0.67006797,0.49291664,1.4783965,-0.019322578,1.775686,1.8495739,0.13155335,0.69008493,1.4616435,0.4636948,-0.55415803,-0.6882857,-0.21718314,2.0269067,-0.44374973,-4.090516,-3.1229444,-0.51742435,-0.020746531,-1.6758587,0.70714456,0.8466513,1.2616993,1.185957,-1.277102,0.30146155,-1.9986734,0.39991865,-1.0252391,-0.36902332,-0.27492887,0.59839916,0.49078232,0.1523917,0.74875486,-1.2426963,2.7161884,0.6627834,0.9730603,0.07361013,-0.4702243,0.34219372,0.37129077,0.70850015,-0.26732644,-0.4686476,1.1302545
P68400,0.6704773,0.14629407,1.5258814,0.8112204,-0.29107037,-1.5393708,-0.2284701,0.92228234,0.58333504,-0.03057148,2.1181943,-1.4766928,0.4565767,-0.9218837,-0.28532183,-1.1837732,-0.39569724,0.79622823,-1.6957918,0.27606156,0.95372057,1.136505,1.2509171,0.28218085,-1.1937798,1.2177815,-1.4022598,0.30195236,0.19148892,-0.26725534,-2.8349657,1.4853135,-0.87208176,-0.1331784,-0.12047543,0.19252728,3.5431957,1.7500471,2.734143,-0.57663524,-0.4951504,1.4461718,0.042787634,-0.75535125,0.5382548,0.6155832,-0.55710816,-0.9855624,0.2623514,1.0741807,0.5051725,0.18580711,0.90280384,1.06773,1.9194678,0.75288296,1.513174,-0.9460384,-1.4767327,-0.006130157,0.48641694,-1.314761,0.6870676,0.259285,1.2909511,-0.775029,1.4453807,0.103946954,0.6694654,-0.38402733,0.43091697,1.5519645,-1.4693571,-0.41486716,-0.40222615,-0.16910845,1.782554,1.6096301,-0.78958964,1.9246019,-0.47230965,0.15424582,1.1432736,0.4242027,-0.116757065,0.9303869,2.1813824,0.13957147,0.2995593,2.294256,-0.7238104,-0.97436994,-2.109588,-0.6675739,2.2020106,-0.26521105,-3.4645247,-2.4700084,0.7558047,-0.05654022,-2.1469657,-0.26856786,1.326777,1.1098232,0.93783486,-0.8053401,0.30702004,-1.256632,-0.18392348,-1.0910602,0.5503168,-0.05426779,0.35543403,0.7312573,-0.06833594,0.46046555,-1.0718962,1.6333914,0.59022474,1.7770112,0.6203479,-0.76122254,0.7612867,-0.52154255,1.3486933,-0.9810906,-1.0282699,1.0587453
P78368,0.38477007,-0.834386,-0.14862369,0.06345756,-0.26685268,-1.4406294,-0.5014353,0.9957157,0.4965962,0.6821187,1.7817135,-1.6127635,0.20368248,-1.1455914,-0.45721257,-1.105749,-0.11785319,0.879134,-1.1020725,0.067111425,1.1096519,0.35782653,0.7102611,1.0630676,-0.7939715,0.5865742,-1.2371646,-0.78742224,1.8847563,-0.41033655,-2.942848,1.2935652,-1.1872144,-0.18783672,-0.18331419,1.5638989,3.100015,1.4397948,2.8678818,-0.7953691,0.3634306,1.0515349,0.3063666,-0.7046613,0.72351736,-0.18937136,-1.357975,-1.5188185,0.66111785,0.6225519,0.65914094,-0.7846219,1.4430814,0.7164456,1.597223,0.7227925,1.0349398,-1.1993792,-1.1375791,-0.26258427,0.8186018,-0.69512004,0.3518979,0.41467655,1.127674,-0.70346355,1.2671827,0.19186197,0.8953336,-0.79005694,0.8211714,0.84367067,-1.946394,0.037339162,-1.004742,-1.0272666,0.47993,1.6203463,0.60874325,3.6033688,-1.1332568,-0.9238588,0.85153794,0.84238225,0.7429378,0.6124921,2.2622945,0.14008185,1.7591515,1.7075952,0.39388016,-1.1120827,-1.764616,-0.17460747,2.2981472,-0.37738776,-3.2727604,-2.2019324,-0.11399241,0.58218485,-1.3550998,1.008084,-0.6926762,0.32516164,1.4092392,-0.22015996,0.10985008,-1.9473777,-0.4610662,-0.82329315,0.83842325,-0.115721345,0.92024225,0.7308102,-0.1348721,-0.19405685,-0.8307385,2.1616464,1.1409371,1.8399475,0.3090024,-0.62667984,-0.82965755,0.14937729,0.8111986,-0.96846193,-0.645942,0.77380145
Q00535,0.2600697,0.082843885,0.99508613,-0.47328162,-0.008862,-1.5797985,0.15383767,0.7117237,0.7469366,-0.22828797,2.1327593,-0.44229624,0.93042386,-1.5183895,0.043728404,-0.6672911,-0.7758918,-0.20261465,-1.7693896,-0.19863243,0.7380588,0.367396,1.351157,0.5239186,-0.34068817,1.5990037,-0.22138727,0.5411087,2.0860069,-0.598276,-3.1842167,0.8451727,-0.9763753,-0.7354164,-0.6162222,1.4402184,2.6530855,1.6053708,2.5070434,-1.0544356,0.51424277,1.1689594,-0.3183534,-0.7331357,1.0163265,0.7234567,-0.42104852,-1.9926727,1.0451314,0.21615012,1.4326204,0.6322789,0.9484899,0.46098694,1.3303392,0.96771,2.5285873,-0.6424317,-0.80977654,-1.0565712,0.056865327,-0.9181012,0.3750777,0.57705307,0.994163,-0.1450854,2.6979342,0.3413051,0.4250927,-0.05971774,1.0737963,0.8679149,-1.6293063,0.09461672,-0.31250876,0.26504886,1.3880972,1.0676463,1.111352,2.3636136,0.1456992,-0.78728044,1.0774645,1.2956313,0.27855504,1.0686617,1.180775,-0.4489066,0.82687074,0.77425355,-0.45350978,-0.5264171,-0.27714273,-0.24348226,0.8784691,-0.4536405,-3.0896945,-2.4646695,0.8657254,-0.60040766,-1.8403801,1.3274639,0.624335,1.5953908,2.2891407,-0.86741364,0.7780574,-3.0832403,0.054326948,-0.6138415,1.2456471,0.5808342,-0.39416587,0.38398346,0.8125858,-0.18035117,-0.9387026,1.4908745,1.2391151,1.8294573,0.70100015,-0.28167218,0.8355071,-0.10421373,0.369884,-1.2808598,-1.4801315,-0.34429455
Q05397,-0.034488782,-0.041636817,0.76309526,0.37635186,-0.26320532,-1.5981585,0.034491852,0.4275173,0.45268556,0.29093394,1.8428371,-0.6092125,0.80337965,-1.6484598,0.039073594,-1.0175118,-0.23139183,0.75848645,-1.2875847,-0.49701136,0.41341972,1.1830872,1.451157,0.88245565,-0.4444958,1.3720137,-0.2555117,0.5757879,1.3666418,-1.0290121,-3.1752014,0.7541232,-1.1760441,-0.45799327,-0.8864346,1.2648821,3.0443547,1.4181143,3.3348446,-1.0501635,0.32987064,1.1927241,-0.5113089,-0.81181705,1.0174437,1.1838199,-0.6342833,-1.6387645,0.55159366,0.63421595,0.85731083,0.30672133,1.2867571,0.9922017,1.4357909,0.684425,1.0139891,-1.0317807,-1.0926491,-0.077647716,0.74464005,-0.4823203,0.82091963,1.3171653,1.0275956,-0.7558581,1.5469108,0.32227305,0.9084833,-0.5799103,0.86509764,1.0787666,-1.4686722,-0.19346957,-0.6772267,0.15163772,0.8746864,1.7819111,0.3007799,2.7599943,-0.33439696,-0.03243544,1.1171032,1.111447,0.30072528,0.9019421,1.7513436,-0.6290731,0.8716403,0.99516964,-0.4769596,-0.9508376,-0.9061192,-0.22140631,1.6597236,-0.43327463,-3.0058067,-2.644451,1.0550393,-0.27328134,-1.8387847,0.6007402,0.89831364,1.480524,1.2070788,-0.8366053,0.5183213,-1.9885836,0.36915454,-0.6713749,0.86064434,0.1404388,0.1797765,1.0883542,-0.27256757,-0.18713513,-0.7710155,1.5526501,0.95968515,1.9274025,0.34582138,-0.21507439,0.42164654,0.07804167,0.64105314,-1.9290683,-1.0885558,-0.18093657
Q05513,0.6249324,0.3359165,0.4328616,0.069511764,0.31462634,-1.633222,-0.22203001,0.94218194,0.5883324,-0.1095285,1.6240598,-0.5727056,-0.0784642,-0.79621536,1.2886472,-0.39133605,-0.33359468,0.4295329,-1.2540667,0.99484426,1.0151796,1.1562791,1.3887715,0.7120762,-0.54575104,2.0694578,0.19507149,1.0095598,1.2824242,-1.0181141,-2.601863,0.21499293,-0.19318064,-0.01961038,-1.895641,0.7803017,3.7307143,2.4343054,3.3984733,-0.81646246,-0.7050826,1.1814953,0.8137561,-1.2615572,0.5730598,1.292133,-0.1545644,-0.9580859,0.62268645,0.5163814,-0.10572794,0.5064749,1.8127224,2.1838815,1.3969378,1.4143288,1.4494402,-1.0181248,-0.8353018,-1.0398123,0.54584897,-1.0169538,0.25085625,0.10578583,1.7522093,0.5560108,1.8820665,0.09428248,-0.66119236,0.031020384,1.1275321,0.71204823,-0.655563,0.42626965,-0.41222313,0.79073346,-0.4207813,1.6538448,-0.13064553,2.5482557,-0.2246153,-0.9319439,-0.16793707,0.089034215,-0.621969,0.3231017,1.581494,-0.64099175,0.5365731,0.89324707,-1.1099948,-1.0343344,-0.998148,-0.7261389,1.0176263,-0.08508453,-3.01279,-1.9719757,1.0377067,-0.5779388,-2.7900002,0.37284243,1.2592922,1.170412,0.58793753,-0.3181691,1.1918836,-2.1933844,-0.9708987,-0.9035814,0.25536203,0.8959996,-0.3125074,0.10292759,1.2291961,-0.6956539,-1.4401599,1.2314253,1.1597754,0.9032788,-0.1670615,-0.68117446,0.33357716,-0.029523093,0.4703271,-2.1568224,0.23792195,0.19242074
Q05655,-0.045370225,0.81440043,0.3372865,0.07580846,-0.8288645,-1.6586273,-0.2634487,0.930319,0.41905642,0.52359676,1.2201021,-0.7705423,0.8863486,-1.6181613,0.1760334,-0.8156845,-0.49850783,0.48842466,-1.3321614,0.30315077,0.5017376,0.75652987,0.92403585,0.38024986,-0.75151217,0.8199771,-0.88505054,-0.08993355,2.032419,-0.5914289,-3.3290384,1.2490432,-1.9624023,-1.0610733,0.106776334,1.8340043,2.9036648,2.117625,2.646747,-0.42146215,0.54034734,0.866955,0.58936054,-0.23866925,1.003857,1.8082656,-1.4368565,-1.819956,0.61117154,0.5883607,0.4792574,0.6377706,1.8453504,0.64953303,1.4283655,1.2055166,0.67707413,0.130245,-0.6411933,-0.95456356,0.17837378,-0.8207045,0.60447323,1.0558336,1.3138456,-0.5446823,1.4628685,-0.11444414,0.29904106,-1.2329895,0.29233024,0.44021264,-1.9430522,0.098961145,-0.5192298,-0.6389065,0.041834936,0.97757745,0.9191416,3.0399234,0.14208837,-0.78296286,1.0371022,1.5168428,1.0100977,0.67441946,1.7566292,0.55737,1.7912248,0.25943065,-0.3413152,-0.9262663,-0.50548565,0.7093599,0.87971336,0.17014192,-2.5039308,-1.6332555,0.625147,-0.62093025,-2.0073016,0.9845802,0.92298365,1.6396012,0.9992547,-0.6475295,1.3489014,-2.5206609,-0.6723041,-0.88951313,0.7172776,0.4126798,0.3161691,0.39280796,0.19161426,-0.32765678,-0.08041186,1.5636953,1.0905509,1.5751864,0.47105852,-0.06060471,0.12188204,0.02614723,0.32670435,-1.7543721,0.18396105,-0.46191573
